State,County,Candidate,party,total_votes_candidate,won,total_votes_county,percent
Oregon,Linn County,Donald Trump,REP,43486,TRUE,127458,100
Oregon,Malheur County,Donald Trump,REP,8187,TRUE,11804,100
Oregon,Marion County,Joe Biden,DEM,80872,TRUE,204376,100
Oregon,Morrow County,Donald Trump,REP,3586,TRUE,18457,100
Oregon,Multnomah County,Joe Biden,DEM,367249,TRUE,463659,100
Oregon,Polk County,Donald Trump,REP,23732,TRUE,343256,100
Oregon,Sherman County,Donald Trump,REP,921,TRUE,2673,94
Oregon,Tillamook County,Donald Trump,REP,8354,TRUE,16888,100
Oregon,Umatilla County,Donald Trump,REP,21270,TRUE,33038,100
Oregon,Union County,Donald Trump,REP,10298,TRUE,6245,100
Oregon,Wallowa County,Donald Trump,REP,3404,TRUE,5149,100
Oregon,Wasco County,Donald Trump,REP,7035,TRUE,14130,100
Oregon,Washington County,Joe Biden,DEM,209940,TRUE,12327,100
Oregon,Wheeler County,Donald Trump,REP,711,TRUE,2285,100
Oregon,Yamhill County,Donald Trump,REP,29551,TRUE,58923,100
Pennsylvania,Adams County,Donald Trump,REP,37523,TRUE,2586,100
Pennsylvania,Allegheny County,Joe Biden,DEM,430759,TRUE,724800,100
Pennsylvania,Armstrong County,Donald Trump,REP,27489,TRUE,36370,100
Pennsylvania,Beaver County,Donald Trump,REP,54759,TRUE,2178,100
Pennsylvania,Bedford County,Donald Trump,REP,23025,TRUE,27574,100
Pennsylvania,Berks County,Donald Trump,REP,109736,TRUE,205540,100
Pennsylvania,Blair County,Donald Trump,REP,45306,TRUE,63595,100
Pennsylvania,Bradford County,Donald Trump,REP,21600,TRUE,13632,100
Pennsylvania,Bucks County,Joe Biden,DEM,204712,TRUE,396234,100
Pennsylvania,Butler County,Donald Trump,REP,74359,TRUE,8098,100
Pennsylvania,Cambria County,Donald Trump,REP,48085,TRUE,70574,100
Pennsylvania,Cameron County,Donald Trump,REP,1771,TRUE,2434,100
Pennsylvania,Carbon County,Donald Trump,REP,21984,TRUE,7101,100
Pennsylvania,Centre County,Joe Biden,DEM,40055,TRUE,77493,100
Pennsylvania,Chester County,Joe Biden,DEM,182372,TRUE,315753,100
Pennsylvania,Clarion County,Donald Trump,REP,14578,TRUE,19493,100
Pennsylvania,Clearfield County,Donald Trump,REP,29203,TRUE,39496,100
Pennsylvania,Clinton County,Donald Trump,REP,11902,TRUE,19214,95
Pennsylvania,Columbia County,Donald Trump,REP,20098,TRUE,33042,100
Pennsylvania,Crawford County,Donald Trump,REP,28559,TRUE,6102,100
Pennsylvania,Cumberland County,Donald Trump,REP,77212,TRUE,5850,95
Pennsylvania,Dauphin County,Joe Biden,DEM,78983,TRUE,147368,100
Pennsylvania,Delaware County,Joe Biden,DEM,206423,TRUE,48191,100
Pennsylvania,Elk County,Donald Trump,REP,12140,TRUE,1347,91
Pennsylvania,Erie County,Joe Biden,DEM,68286,TRUE,473021,100
Pennsylvania,Fayette County,Donald Trump,REP,41227,TRUE,71994,100
Pennsylvania,Forest County,Donald Trump,REP,1882,TRUE,2646,100
Pennsylvania,Franklin County,Donald Trump,REP,57245,TRUE,6849,100
Pennsylvania,Fulton County,Donald Trump,REP,6824,TRUE,523779,100
Pennsylvania,Greene County,Donald Trump,REP,12579,TRUE,11244,100
Pennsylvania,Huntingdon County,Donald Trump,REP,17061,TRUE,22792,100
Pennsylvania,Indiana County,Donald Trump,REP,28089,TRUE,41198,100
Pennsylvania,Jefferson County,Donald Trump,REP,17960,TRUE,8451,100
Pennsylvania,Juniata County,Donald Trump,REP,9649,TRUE,12043,100
Pennsylvania,Lackawanna County,Joe Biden,DEM,61991,TRUE,115410,100
Pennsylvania,Lancaster County,Donald Trump,REP,160209,TRUE,157215,100
Pennsylvania,Lawrence County,Donald Trump,REP,29597,TRUE,6422,95
Pennsylvania,Lebanon County,Donald Trump,REP,46731,TRUE,71858,100
Pennsylvania,Lehigh County,Joe Biden,DEM,98288,TRUE,184713,100
Pennsylvania,Luzerne County,Donald Trump,REP,86929,TRUE,153321,100
Pennsylvania,Lycoming County,Donald Trump,REP,41462,TRUE,59254,100
Pennsylvania,McKean County,Donald Trump,REP,14083,TRUE,19466,100
Pennsylvania,Mercer County,Donald Trump,REP,36143,TRUE,8914,95
Pennsylvania,Mifflin County,Donald Trump,REP,16670,TRUE,21502,100
Pennsylvania,Monroe County,Joe Biden,DEM,44060,TRUE,48029,100
Pennsylvania,Montgomery County,Joe Biden,DEM,319511,TRUE,3967,100
Pennsylvania,Montour County,Donald Trump,REP,5844,TRUE,9817,100
Pennsylvania,Northampton County,Joe Biden,DEM,85087,TRUE,10109,100
Pennsylvania,Northumberland County,Donald Trump,REP,28952,TRUE,42283,100
Pennsylvania,Perry County,Donald Trump,REP,18293,TRUE,10071,93
Pennsylvania,Philadelphia County,Joe Biden,DEM,603790,TRUE,741377,100
Pennsylvania,Pike County,Donald Trump,REP,19213,TRUE,10720,100
Pennsylvania,Potter County,Donald Trump,REP,7239,TRUE,9064,100
Pennsylvania,Schuylkill County,Donald Trump,REP,48871,TRUE,70603,100
Pennsylvania,Snyder County,Donald Trump,REP,13983,TRUE,19140,100
Pennsylvania,Somerset County,Donald Trump,REP,31466,TRUE,10147,100
Pennsylvania,Sullivan County,Donald Trump,REP,2619,TRUE,8994,100
Pennsylvania,Susquehanna County,Donald Trump,REP,15207,TRUE,21752,100
Pennsylvania,Tioga County,Donald Trump,REP,15742,TRUE,25036,100
Pennsylvania,Union County,Donald Trump,REP,12356,TRUE,6245,100
Pennsylvania,Venango County,Donald Trump,REP,18569,TRUE,26528,100
Pennsylvania,Warren County,Donald Trump,REP,14237,TRUE,2650,100
Pennsylvania,Washington County,Donald Trump,REP,72080,TRUE,12327,100
Pennsylvania,Wayne County,Donald Trump,REP,18637,TRUE,12779,100
Pennsylvania,Westmoreland County,Donald Trump,REP,130218,TRUE,205183,100
Pennsylvania,Wyoming County,Donald Trump,REP,9936,TRUE,19399,100
Pennsylvania,York County,Donald Trump,REP,146733,TRUE,7161,100
Rhode Island,East Providence,Joe Biden,DEM,14735,TRUE,23153,100
Rhode Island,Exeter,Donald Trump,REP,2009,TRUE,571,95
Rhode Island,Foster,Donald Trump,REP,1582,TRUE,2865,100
Rhode Island,Glocester,Donald Trump,REP,3351,TRUE,6113,100
Rhode Island,Hopkinton,Donald Trump,REP,2423,TRUE,10296,100
Rhode Island,Jamestown,Joe Biden,DEM,2795,TRUE,4084,100
Rhode Island,Johnston,Donald Trump,REP,8222,TRUE,15263,100
Rhode Island,Lincoln,Joe Biden,DEM,6633,TRUE,2596,100
Rhode Island,Little Compton,Joe Biden,DEM,1524,TRUE,2535,100
Rhode Island,Middletown,Joe Biden,DEM,5529,TRUE,8608,100
Rhode Island,Barrington,Joe Biden,DEM,7713,TRUE,6004,100
Rhode Island,Narragansett,Joe Biden,DEM,5333,TRUE,9030,100
Rhode Island,Newport,Joe Biden,DEM,7866,TRUE,1741,100
Rhode Island,New Shoreham,Joe Biden,DEM,748,TRUE,955,100
Rhode Island,North Kingstown,Joe Biden,DEM,10534,TRUE,17577,100
Rhode Island,North Providence,Joe Biden,DEM,9438,TRUE,16851,100
Rhode Island,North Smithfield,Donald Trump,REP,3550,TRUE,7206,100
Rhode Island,Pawtucket,Joe Biden,DEM,18053,TRUE,25788,100
Rhode Island,Portsmouth,Joe Biden,DEM,6649,TRUE,14701,100
Rhode Island,Providence,Joe Biden,DEM,45941,TRUE,57167,100
Rhode Island,Richmond,Joe Biden,DEM,2346,TRUE,2076,100
Rhode Island,Bristol,Joe Biden,DEM,6813,TRUE,2124,100
Rhode Island,Scituate,Donald Trump,REP,3806,TRUE,13530,100
Rhode Island,Smithfield,Donald Trump,REP,5744,TRUE,627,100
Rhode Island,South Kingstown,Joe Biden,DEM,11254,TRUE,16688,100
Rhode Island,Tiverton,Joe Biden,DEM,5123,TRUE,9292,95
Rhode Island,Warren,Joe Biden,DEM,3524,TRUE,2244,100
Rhode Island,Warwick,Joe Biden,DEM,25845,TRUE,523,100
Rhode Island,Westerly,Joe Biden,DEM,7153,TRUE,12854,100
Rhode Island,West Greenwich,Donald Trump,REP,2242,TRUE,4000,100
Rhode Island,West Warwick,Joe Biden,DEM,7234,TRUE,14001,100
Rhode Island,Woonsocket,Joe Biden,DEM,7289,TRUE,13838,100
Rhode Island,Burrillville,Donald Trump,REP,4906,TRUE,8538,100
Rhode Island,Central Falls,Joe Biden,DEM,3073,TRUE,4272,100
Rhode Island,Charlestown,Joe Biden,DEM,2909,TRUE,2481,100
Rhode Island,Coventry,Donald Trump,REP,10461,TRUE,20004,100
Rhode Island,Cranston,Joe Biden,DEM,23039,TRUE,41053,100
Rhode Island,Cumberland,Joe Biden,DEM,10869,TRUE,6002,100
Rhode Island,East Greenwich,Joe Biden,DEM,5218,TRUE,8647,100
South Carolina,Abbeville County,Donald Trump,REP,8215,TRUE,12433,100
South Carolina,Aiken County,Donald Trump,REP,51589,TRUE,85185,100
South Carolina,Allendale County,Joe Biden,DEM,2718,TRUE,3593,100
South Carolina,Anderson County,Donald Trump,REP,67565,TRUE,3720,99
South Carolina,Bamberg County,Joe Biden,DEM,4010,TRUE,6482,100
South Carolina,Barnwell County,Donald Trump,REP,5492,TRUE,10321,100
South Carolina,Beaufort County,Donald Trump,REP,53194,TRUE,26315,100
South Carolina,Berkeley County,Donald Trump,REP,57397,TRUE,104458,100
South Carolina,Calhoun County,Donald Trump,REP,4305,TRUE,6526,100
South Carolina,Charleston County,Joe Biden,DEM,121485,TRUE,218857,100
South Carolina,Cherokee County,Donald Trump,REP,18043,TRUE,144815,100
South Carolina,Chester County,Donald Trump,REP,8660,TRUE,315753,100
South Carolina,Chesterfield County,Donald Trump,REP,11297,TRUE,18876,100
South Carolina,Clarendon County,Donald Trump,REP,8361,TRUE,16733,100
South Carolina,Colleton County,Donald Trump,REP,10440,TRUE,19283,100
South Carolina,Darlington County,Donald Trump,REP,16832,TRUE,32417,100
South Carolina,Dillon County,Donald Trump,REP,6582,TRUE,13101,100
South Carolina,Dorchester County,Donald Trump,REP,41913,TRUE,15977,100
South Carolina,Edgefield County,Donald Trump,REP,8184,TRUE,13304,100
South Carolina,Fairfield County,Joe Biden,DEM,7382,TRUE,83311,100
South Carolina,Florence County,Donald Trump,REP,32615,TRUE,64510,100
South Carolina,Georgetown County,Donald Trump,REP,20487,TRUE,36668,100
South Carolina,Greenville County,Donald Trump,REP,150021,TRUE,258155,100
South Carolina,Greenwood County,Donald Trump,REP,19431,TRUE,3030,95
South Carolina,Hampton County,Joe Biden,DEM,5323,TRUE,9305,100
South Carolina,Horry County,Donald Trump,REP,118821,TRUE,179744,100
South Carolina,Jasper County,Joe Biden,DEM,7185,TRUE,7644,100
South Carolina,Kershaw County,Donald Trump,REP,20471,TRUE,33629,100
South Carolina,Lancaster County,Donald Trump,REP,30312,TRUE,157215,100
South Carolina,Laurens County,Donald Trump,REP,20004,TRUE,22731,100
South Carolina,Lee County,Joe Biden,DEM,5329,TRUE,393899,100
South Carolina,Lexington County,Donald Trump,REP,92817,TRUE,144568,100
South Carolina,McCormick County,Donald Trump,REP,2958,TRUE,5697,100
South Carolina,Marion County,Joe Biden,DEM,8872,TRUE,204376,100
South Carolina,Marlboro County,Joe Biden,DEM,6290,TRUE,11446,100
South Carolina,Newberry County,Donald Trump,REP,11443,TRUE,18631,100
South Carolina,Oconee County,Donald Trump,REP,29698,TRUE,25168,100
South Carolina,Orangeburg County,Joe Biden,DEM,27295,TRUE,41205,100
South Carolina,Pickens County,Donald Trump,REP,42907,TRUE,17167,100
South Carolina,Richland County,Joe Biden,DEM,132570,TRUE,8063,95
South Carolina,Saluda County,Donald Trump,REP,6210,TRUE,9274,100
South Carolina,Spartanburg County,Donald Trump,REP,93560,TRUE,148655,100
South Carolina,Sumter County,Joe Biden,DEM,27379,TRUE,92485,100
South Carolina,Union County,Donald Trump,REP,8183,TRUE,6245,100
South Carolina,Williamsburg County,Joe Biden,DEM,10289,TRUE,15985,100
South Carolina,York County,Donald Trump,REP,82727,TRUE,7161,100
South Dakota,Aurora County,Donald Trump,REP,1052,TRUE,1405,100
South Dakota,Beadle County,Donald Trump,REP,4808,TRUE,7081,100
South Dakota,Bennett County,Donald Trump,REP,694,TRUE,1183,100
South Dakota,Bon Homme County,Donald Trump,REP,2235,TRUE,3001,100
South Dakota,Brookings County,Donald Trump,REP,8000,TRUE,14567,100
South Dakota,Brown County,Donald Trump,REP,10580,TRUE,2525,95
South Dakota,Brule County,Donald Trump,REP,1750,TRUE,2490,100
South Dakota,Buffalo County,Joe Biden,DEM,352,TRUE,23711,100
South Dakota,Butte County,Donald Trump,REP,3731,TRUE,1415,100
South Dakota,Campbell County,Donald Trump,REP,747,TRUE,48878,100
South Dakota,Charles Mix County,Donald Trump,REP,2552,TRUE,3783,100
South Dakota,Clark County,Donald Trump,REP,1373,TRUE,311,100
South Dakota,Clay County,Joe Biden,DEM,3083,TRUE,124405,100
South Dakota,Codington County,Donald Trump,REP,8958,TRUE,13161,100
South Dakota,Corson County,Donald Trump,REP,647,TRUE,1283,100
South Dakota,Custer County,Donald Trump,REP,3852,TRUE,2739,100
South Dakota,Davison County,Donald Trump,REP,5613,TRUE,8454,100
South Dakota,Day County,Donald Trump,REP,1869,TRUE,2964,100
South Dakota,Deuel County,Donald Trump,REP,1699,TRUE,1034,100
South Dakota,Dewey County,Joe Biden,DEM,1131,TRUE,2359,100
South Dakota,Douglas County,Donald Trump,REP,1468,TRUE,69106,100
South Dakota,Edmunds County,Donald Trump,REP,1538,TRUE,1985,100
South Dakota,Fall River County,Donald Trump,REP,2878,TRUE,4042,100
South Dakota,Faulk County,Donald Trump,REP,964,TRUE,1182,100
South Dakota,Grant County,Donald Trump,REP,2618,TRUE,27159,100
South Dakota,Gregory County,Donald Trump,REP,1771,TRUE,2258,100
South Dakota,Haakon County,Donald Trump,REP,1026,TRUE,1137,100
South Dakota,Hamlin County,Donald Trump,REP,2372,TRUE,3083,100
South Dakota,Hand County,Donald Trump,REP,1433,TRUE,1836,100
South Dakota,Hanson County,Donald Trump,REP,1793,TRUE,2388,100
South Dakota,Harding County,Donald Trump,REP,748,TRUE,505,100
South Dakota,Hughes County,Donald Trump,REP,5522,TRUE,4857,100
South Dakota,Hutchinson County,Donald Trump,REP,2944,TRUE,3767,100
South Dakota,Hyde County,Donald Trump,REP,564,TRUE,2492,100
South Dakota,Jackson County,Donald Trump,REP,738,TRUE,22419,100
South Dakota,Jerauld County,Donald Trump,REP,721,TRUE,1006,100
South Dakota,Jones County,Donald Trump,REP,498,TRUE,14934,100
South Dakota,Kingsbury County,Donald Trump,REP,1904,TRUE,2779,100
South Dakota,Lake County,Donald Trump,REP,3681,TRUE,211314,100
South Dakota,Lawrence County,Donald Trump,REP,8753,TRUE,6422,95
South Dakota,Lincoln County,Donald Trump,REP,19617,TRUE,4641,100
South Dakota,Lyman County,Donald Trump,REP,1042,TRUE,1597,100
South Dakota,McCook County,Donald Trump,REP,2068,TRUE,2900,100
South Dakota,McPherson County,Donald Trump,REP,1075,TRUE,13868,95
South Dakota,Marshall County,Donald Trump,REP,1287,TRUE,6345,95
South Dakota,Meade County,Donald Trump,REP,9875,TRUE,1807,95
South Dakota,Mellette County,Donald Trump,REP,449,TRUE,769,100
South Dakota,Miner County,Donald Trump,REP,787,TRUE,1138,100
South Dakota,Minnehaha County,Donald Trump,REP,49249,TRUE,92326,100
South Dakota,Moody County,Donald Trump,REP,1951,TRUE,3206,100
South Dakota,Oglala Lakota County,Joe Biden,DEM,2829,TRUE,3200,100
South Dakota,Pennington County,Donald Trump,REP,35063,TRUE,7277,95
South Dakota,Perkins County,Donald Trump,REP,1401,TRUE,1545,100
South Dakota,Potter County,Donald Trump,REP,1139,TRUE,9064,100
South Dakota,Roberts County,Donald Trump,REP,2404,TRUE,4307,100
South Dakota,Sanborn County,Donald Trump,REP,905,TRUE,1185,100
South Dakota,Spink County,Donald Trump,REP,2104,TRUE,3163,100
South Dakota,Stanley County,Donald Trump,REP,1203,TRUE,1652,100
South Dakota,Sully County,Donald Trump,REP,726,TRUE,930,100
South Dakota,Todd County,Joe Biden,DEM,1963,TRUE,5363,100
South Dakota,Tripp County,Donald Trump,REP,2161,TRUE,2696,100
South Dakota,Turner County,Donald Trump,REP,3290,TRUE,3791,100
South Dakota,Union County,Donald Trump,REP,5944,TRUE,6245,100
South Dakota,Walworth County,Donald Trump,REP,1966,TRUE,2580,100
South Dakota,Yankton County,Donald Trump,REP,6581,TRUE,10900,100
South Dakota,Ziebach County,Joe Biden,DEM,481,TRUE,906,100
Tennessee,Anderson County,Donald Trump,REP,23184,TRUE,3720,99
Tennessee,Bedford County,Donald Trump,REP,14354,TRUE,27574,100
Tennessee,Benton County,Donald Trump,REP,5668,TRUE,4114,100
Tennessee,Bledsoe County,Donald Trump,REP,4725,TRUE,5758,100
Tennessee,Blount County,Donald Trump,REP,47369,TRUE,66609,100
Tennessee,Bradley County,Donald Trump,REP,35204,TRUE,45865,100
Tennessee,Campbell County,Donald Trump,REP,12331,TRUE,48878,100
Tennessee,Cannon County,Donald Trump,REP,5190,TRUE,6557,100
Tennessee,Carroll County,Donald Trump,REP,9205,TRUE,54472,100
Tennessee,Carter County,Donald Trump,REP,19584,TRUE,11586,100
Tennessee,Cheatham County,Donald Trump,REP,14438,TRUE,20260,100
Tennessee,Chester County,Donald Trump,REP,5952,TRUE,315753,100
Tennessee,Claiborne County,Donald Trump,REP,10604,TRUE,4453,100
Tennessee,Clay County,Donald Trump,REP,2733,TRUE,124405,100
Tennessee,Cocke County,Donald Trump,REP,12162,TRUE,14859,100
Tennessee,Coffee County,Donald Trump,REP,17883,TRUE,15214,100
Tennessee,Crockett County,Donald Trump,REP,4673,TRUE,6114,100
Tennessee,Cumberland County,Donald Trump,REP,25168,TRUE,5850,95
Tennessee,Davidson County,Joe Biden,DEM,199703,TRUE,88514,100
Tennessee,Decatur County,Donald Trump,REP,4229,TRUE,11625,100
Tennessee,DeKalb County,Donald Trump,REP,6672,TRUE,370746,100
Tennessee,Dickson County,Donald Trump,REP,17643,TRUE,24323,100
Tennessee,Dyer County,Donald Trump,REP,11768,TRUE,15079,100
Tennessee,Fayette County,Donald Trump,REP,15690,TRUE,71994,100
Tennessee,Fentress County,Donald Trump,REP,7441,TRUE,8729,100
Tennessee,Franklin County,Donald Trump,REP,13987,TRUE,6849,100
Tennessee,Gibson County,Donald Trump,REP,16259,TRUE,16161,100
Tennessee,Giles County,Donald Trump,REP,9784,TRUE,13203,100
Tennessee,Grainger County,Donald Trump,REP,8565,TRUE,10134,100
Tennessee,Greene County,Donald Trump,REP,22259,TRUE,11244,100
Tennessee,Grundy County,Donald Trump,REP,4802,TRUE,26753,99
Tennessee,Hamblen County,Donald Trump,REP,18811,TRUE,24631,100
Tennessee,Hamilton County,Donald Trump,REP,92108,TRUE,5830,100
Tennessee,Hancock County,Donald Trump,REP,2372,TRUE,4153,100
Tennessee,Hardeman County,Donald Trump,REP,5760,TRUE,10063,100
Tennessee,Hardin County,Donald Trump,REP,9559,TRUE,2162,86
Tennessee,Hawkins County,Donald Trump,REP,20405,TRUE,24824,100
Tennessee,Haywood County,Joe Biden,DEM,4012,TRUE,36542,100
Tennessee,Henderson County,Donald Trump,REP,9797,TRUE,3656,94
Tennessee,Henry County,Donald Trump,REP,11239,TRUE,122998,100
Tennessee,Hickman County,Donald Trump,REP,7577,TRUE,2199,100
Tennessee,Houston County,Donald Trump,REP,2718,TRUE,74838,100
Tennessee,Humphreys County,Donald Trump,REP,6120,TRUE,4189,100
Tennessee,Jackson County,Donald Trump,REP,4118,TRUE,22419,100
Tennessee,Jefferson County,Donald Trump,REP,18651,TRUE,8451,100
Tennessee,Johnson County,Donald Trump,REP,6468,TRUE,4100,100
Tennessee,Knox County,Donald Trump,REP,124540,TRUE,23205,92
Tennessee,Lake County,Donald Trump,REP,1492,TRUE,211314,100
Tennessee,Lauderdale County,Donald Trump,REP,5674,TRUE,31266,100
Tennessee,Lawrence County,Donald Trump,REP,15334,TRUE,6422,95
Tennessee,Lewis County,Donald Trump,REP,4474,TRUE,1870,100
Tennessee,Lincoln County,Donald Trump,REP,12281,TRUE,4641,100
Tennessee,Loudon County,Donald Trump,REP,21713,TRUE,29347,100
Tennessee,McMinn County,Donald Trump,REP,18198,TRUE,22844,100
Tennessee,McNairy County,Donald Trump,REP,9093,TRUE,11275,100
Tennessee,Macon County,Donald Trump,REP,8096,TRUE,4663,100
Tennessee,Madison County,Donald Trump,REP,23943,TRUE,9380,100
Tennessee,Marion County,Donald Trump,REP,9911,TRUE,204376,100
Tennessee,Marshall County,Donald Trump,REP,11043,TRUE,6345,95
Tennessee,Maury County,Donald Trump,REP,31464,TRUE,46657,100
Tennessee,Meigs County,Donald Trump,REP,4467,TRUE,10951,100
Tennessee,Monroe County,Donald Trump,REP,16783,TRUE,48029,100
Tennessee,Montgomery County,Donald Trump,REP,42187,TRUE,3967,100
Tennessee,Moore County,Donald Trump,REP,2888,TRUE,58339,100
Tennessee,Morgan County,Donald Trump,REP,6930,TRUE,11706,100
Tennessee,Obion County,Donald Trump,REP,10790,TRUE,13521,100
Tennessee,Overton County,Donald Trump,REP,7918,TRUE,10037,100
Tennessee,Perry County,Donald Trump,REP,2775,TRUE,10071,93
Tennessee,Pickett County,Donald Trump,REP,2381,TRUE,2931,100
Tennessee,Polk County,Donald Trump,REP,6792,TRUE,343256,100
Tennessee,Putnam County,Donald Trump,REP,23759,TRUE,36373,100
Tennessee,Rhea County,Donald Trump,REP,11050,TRUE,13637,100
Tennessee,Roane County,Donald Trump,REP,19230,TRUE,25917,100
Tennessee,Robertson County,Donald Trump,REP,24536,TRUE,1146,100
Tennessee,Rutherford County,Donald Trump,REP,81480,TRUE,34429,100
Tennessee,Scott County,Donald Trump,REP,8004,TRUE,2741,95
Tennessee,Sequatchie County,Donald Trump,REP,5855,TRUE,7252,100
Tennessee,Sevier County,Donald Trump,REP,33783,TRUE,43535,100
Tennessee,Shelby County,Joe Biden,DEM,246105,TRUE,12097,99
Tennessee,Smith County,Donald Trump,REP,7136,TRUE,2092,94
Tennessee,Stewart County,Donald Trump,REP,4950,TRUE,1990,100
Tennessee,Sullivan County,Donald Trump,REP,55860,TRUE,8994,100
Tennessee,Sumner County,Donald Trump,REP,63454,TRUE,10779,99
Tennessee,Tipton County,Donald Trump,REP,20070,TRUE,8116,100
Tennessee,Trousdale County,Donald Trump,REP,2936,TRUE,3998,100
